order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
1466,652,1454,3,128.76,0.0,386.28
1467,652,3428,1,326.42,0.0,326.42
1468,653,4171,3,751.59,0.0,2254.77
1469,654,2803,1,29.6,20.0,23.68
1470,654,393,2,19.86,15.0,33.76
1471,655,2434,2,166.55,25.0,249.83
1472,656,4613,2,141.25,0.0,282.5
1473,656,14,1,88.88,0.0,88.88
1474,656,1134,1,245.16,15.0,208.39
1475,657,3448,1,45.39,0.0,45.39
1476,658,2781,1,339.75,20.0,271.8
1477,658,4825,1,29.53,0.0,29.53
1478,658,2051,2,29.91,0.0,59.82
1479,658,1454,1,128.76,10.0,115.88
1480,659,190,1,728.43,0.0,728.43
1481,659,4326,1,68.08,0.0,68.08
1482,659,1939,1,170.55,0.0,170.55
1483,660,2957,1,155.36,15.0,132.06
1484,661,4494,1,47.91,30.0,33.54
1485,661,3141,1,245.95,30.0,172.16
1486,661,1323,2,93.75,30.0,131.25
1487,662,4576,2,141.92,0.0,283.84
1488,663,4963,1,73.95,0.0,73.95
1489,663,2434,2,166.55,0.0,333.1
1490,664,1720,1,786.34,0.0,786.34
1491,665,2434,1,166.55,10.0,149.9
1492,665,3290,2,57.4,0.0,114.8
1493,665,1951,1,267.13,10.0,240.42
1494,665,955,2,23.54,0.0,47.08
1495,666,1971,1,85.14,30.0,59.6
1496,666,3334,2,170.29,5.0,323.55
1497,667,4813,1,39.2,15.0,33.32
1498,667,558,1,15.16,30.0,10.61
1499,667,1920,1,38.34,0.0,38.34
1500,667,470,2,11.35,25.0,17.02
1501,667,4571,3,231.59,0.0,694.77
1502,668,634,1,42.02,0.0,42.02
1503,668,292,3,144.33,30.0,303.09
1504,669,3004,1,6.83,30.0,4.78
1505,669,955,1,23.54,5.0,22.36
1506,669,4344,2,46.75,25.0,70.12
1507,670,4468,2,521.98,0.0,1043.96
1508,671,776,2,93.15,30.0,130.41
1509,671,3947,1,154.48,0.0,154.48
1510,672,4351,2,144.5,0.0,289.0
1511,673,1832,2,26.03,0.0,52.06
1512,673,1727,1,1515.11,15.0,1287.84
1513,673,2434,2,166.55,30.0,233.17
1514,674,2313,1,68.01,0.0,68.01
1515,675,42,3,32.44,0.0,97.32
1516,675,1709,3,422.09,0.0,1266.27
1517,675,4089,3,528.43,30.0,1109.7
1518,675,3008,2,52.51,0.0,105.02
1519,676,1985,1,125.8,0.0,125.8
1520,676,1047,2,28.43,0.0,56.86
1521,676,468,1,39.04,0.0,39.04
1522,677,2803,1,29.6,15.0,25.16
1523,678,2652,1,78.88,15.0,67.05
1524,679,4930,2,168.51,15.0,286.47
1525,679,4678,1,40.79,20.0,32.63
1526,679,3194,2,1284.96,0.0,2569.92
1527,679,2907,2,842.71,0.0,1685.42
1528,680,2612,3,131.8,0.0,395.4
1529,680,1017,1,25.34,0.0,25.34
1530,680,2434,2,166.55,30.0,233.17
1531,681,4056,3,95.71,5.0,272.77
1532,681,2059,1,54.21,0.0,54.21
1533,682,3658,3,36.27,0.0,108.81
1534,682,2434,3,166.55,0.0,499.65
1535,683,1551,1,79.94,30.0,55.96
1536,684,4355,1,12.37,0.0,12.37
1537,684,1311,1,629.59,15.0,535.15
1538,684,104,1,194.71,0.0,194.71
1539,685,2434,1,166.55,15.0,141.57
1540,685,4321,2,50.61,5.0,96.16
1541,686,4192,2,177.19,0.0,354.38
1542,686,381,1,557.68,0.0,557.68
1543,687,2434,3,166.55,0.0,499.65
1544,687,459,1,28.33,30.0,19.83
1545,688,3880,2,137.38,10.0,247.28
1546,689,1764,1,68.7,30.0,48.09
1547,689,2051,1,29.91,0.0,29.91
1548,690,2434,2,166.55,0.0,333.1
1549,690,4277,2,74.5,10.0,134.1
1550,691,1699,1,193.92,20.0,155.14
1551,691,2490,2,33.14,0.0,66.28
1552,691,3005,2,423.7,10.0,762.66
1553,692,2450,1,401.83,0.0,401.83
1554,692,4806,2,625.25,0.0,1250.5
1555,692,830,3,197.1,30.0,413.91
1556,693,2257,3,71.89,0.0,215.67
1557,693,698,3,354.23,25.0,797.02
1558,694,4498,3,131.54,10.0,355.16
1559,694,3359,1,35.73,15.0,30.37
1560,694,1696,1,43.64,0.0,43.64
1561,695,3563,1,70.13,0.0,70.13
1562,695,4183,2,217.25,25.0,325.88
1563,695,509,2,172.38,0.0,344.76
1564,696,2866,1,77.93,0.0,77.93
1565,696,930,1,232.39,0.0,232.39
1566,697,3027,2,1091.44,10.0,1964.59
1567,697,1963,1,462.18,10.0,415.96
1568,697,1050,1,89.98,0.0,89.98
1569,698,4127,3,267.92,0.0,803.76
1570,699,685,1,90.23,5.0,85.72
1571,700,4571,2,231.59,5.0,440.02
1572,701,4366,1,76.96,30.0,53.87
1573,701,4940,1,143.48,10.0,129.13
1574,701,410,1,31.86,0.0,31.86
1575,701,3839,2,191.43,25.0,287.14
1576,702,1893,1,191.7,30.0,134.19
1577,703,4727,2,68.77,5.0,130.66
1578,703,179,3,158.85,0.0,476.55
1579,703,558,1,15.16,20.0,12.13
1580,704,3921,1,58.14,30.0,40.7
1581,704,4662,2,127.97,20.0,204.75
1582,705,4571,2,231.59,0.0,463.18
1583,706,2603,1,1072.58,5.0,1018.95
1584,707,4571,3,231.59,0.0,694.77
1585,708,4769,2,94.25,30.0,131.95
1586,708,511,1,7.26,0.0,7.26
1587,708,2652,1,78.88,0.0,78.88
1588,708,459,3,28.33,0.0,84.99
1589,709,493,3,149.2,0.0,447.6
1590,709,3101,1,1841.54,0.0,1841.54
1591,709,2588,2,529.91,10.0,953.84
1592,710,4557,1,38.07,5.0,36.17
1593,710,1057,2,565.24,0.0,1130.48
1594,711,320,1,42.5,15.0,36.12
1595,712,1776,1,124.36,15.0,105.71
1596,712,918,1,391.12,0.0,391.12
1597,712,655,2,130.43,0.0,260.86
1598,712,3719,1,85.67,20.0,68.54
1599,713,3903,2,177.99,0.0,355.98
1600,714,3433,1,63.34,0.0,63.34
1601,714,3496,3,203.78,0.0,611.34
1602,714,274,1,15.02,25.0,11.27
1603,714,3903,2,177.99,0.0,355.98
1604,715,3002,1,17.86,25.0,13.39
1605,716,4185,3,63.11,5.0,179.86
1606,716,1688,3,41.61,0.0,124.83
1607,717,953,1,708.55,30.0,495.98
1608,717,3572,1,806.64,25.0,604.98
1609,717,364,1,28.63,0.0,28.63
1610,717,2590,1,47.44,15.0,40.32
1611,718,2493,3,1657.62,0.0,4972.86
1612,719,1992,1,34.48,0.0,34.48
1613,720,2525,2,938.35,0.0,1876.7
1614,721,544,2,38.17,5.0,72.52
1615,721,1380,2,572.69,0.0,1145.38
1616,721,571,2,816.49,0.0,1632.98
1617,721,3891,1,89.04,15.0,75.68
1618,722,305,3,440.96,0.0,1322.88
1619,722,114,3,25.4,0.0,76.2
1620,722,2652,2,78.88,25.0,118.32
1621,722,4322,3,37.65,5.0,107.3
1622,722,2224,1,9.3,5.0,8.84
1623,723,4732,1,855.13,0.0,855.13
1624,723,2078,3,45.29,20.0,108.7
1625,724,284,3,11.35,0.0,34.05
1626,725,2434,2,166.55,5.0,316.44
1627,726,2434,2,166.55,0.0,333.1
1628,726,4618,3,542.59,0.0,1627.77
1629,726,3088,1,58.76,0.0,58.76
1630,726,674,1,18.23,30.0,12.76
1631,726,4656,1,698.3,25.0,523.72
1632,727,4727,1,68.77,10.0,61.89
1633,728,3876,2,182.19,20.0,291.5
1634,728,2434,2,166.55,10.0,299.79
1635,729,1610,1,6.91,15.0,5.87
1636,729,2652,1,78.88,0.0,78.88
1637,729,57,1,100.95,0.0,100.95
1638,730,2985,3,66.32,20.0,159.17
1639,731,1731,1,579.88,0.0,579.88
1640,732,3894,1,165.17,30.0,115.62
1641,733,1823,3,110.71,0.0,332.13
1642,733,342,1,241.79,0.0,241.79
1643,734,3947,1,154.48,30.0,108.14
1644,734,2652,1,78.88,0.0,78.88
1645,734,1739,2,77.69,0.0,155.38
1646,735,3493,2,11.91,25.0,17.87
1647,735,4067,1,14.45,25.0,10.84
1648,736,552,1,221.76,0.0,221.76
1649,736,3505,3,75.03,5.0,213.84
1650,736,123,1,515.36,30.0,360.75
1651,736,588,2,59.24,20.0,94.78
1652,737,3563,3,70.13,0.0,210.39
1653,737,28,2,38.61,5.0,73.36
1654,738,4675,2,584.1,0.0,1168.2
1655,739,585,1,162.8,0.0,162.8
1656,739,4972,1,90.27,20.0,72.22
1657,739,843,2,200.81,0.0,401.62
1658,739,4334,2,40.75,0.0,81.5
1659,739,2652,2,78.88,0.0,157.76
1660,740,3426,3,207.62,15.0,529.43
1661,740,3396,1,80.26,15.0,68.22
1662,740,3657,2,395.22,0.0,790.44
1663,741,3335,2,55.93,0.0,111.86
1664,742,185,3,198.0,0.0,594.0
1665,743,4524,1,202.07,10.0,181.86
1666,743,2051,2,29.91,20.0,47.86
1667,744,1871,1,48.28,20.0,38.62
1668,744,333,1,13.27,10.0,11.94
1669,744,4274,3,115.53,0.0,346.59
1670,744,1566,2,271.49,0.0,542.98
1671,744,845,3,925.94,0.0,2777.82
1672,745,2434,1,166.55,0.0,166.55
1673,745,945,1,71.45,20.0,57.16
1674,745,272,3,245.29,0.0,735.87
1675,745,2058,2,158.37,0.0,316.74
1676,746,1454,2,128.76,10.0,231.77
1677,746,3719,1,85.67,30.0,59.97
1678,747,2603,1,1072.58,15.0,911.69
1679,748,2652,1,78.88,30.0,55.22
1680,748,707,3,198.65,5.0,566.15
1681,748,3459,3,58.5,5.0,166.72
1682,748,1821,2,141.95,0.0,283.9
1683,749,2160,3,55.48,5.0,158.12
1684,750,2652,2,78.88,0.0,157.76
1685,750,642,2,25.91,25.0,38.87
1686,751,333,2,13.27,0.0,26.54
1687,752,3565,2,117.6,0.0,235.2
1688,752,2046,2,116.44,0.0,232.88
1689,753,3903,2,177.99,0.0,355.98
1690,754,1104,1,25.89,0.0,25.89
1691,755,3995,1,91.25,5.0,86.69
1692,756,467,2,1434.62,0.0,2869.24
1693,756,830,2,197.1,0.0,394.2
1694,757,1127,3,115.24,0.0,345.72
1695,757,3281,2,216.38,15.0,367.85
1696,757,2434,1,166.55,10.0,149.9
1697,757,3458,1,17.02,20.0,13.62
1698,757,3261,1,145.15,30.0,101.61
1699,758,2434,2,166.55,0.0,333.1
1700,758,101,3,145.18,5.0,413.76
1701,758,3886,1,54.78,0.0,54.78
1702,759,509,3,172.38,30.0,362.0
1703,760,14,3,88.88,5.0,253.31
1704,761,1409,1,22.1,10.0,19.89
1705,761,4506,1,661.57,15.0,562.33
1706,762,2798,2,30.24,0.0,60.48
1707,762,822,2,86.63,20.0,138.61
1708,762,1106,1,52.58,15.0,44.69
1709,762,3813,3,294.06,15.0,749.85
1710,762,937,2,92.2,10.0,165.96
1711,763,55,3,12.28,10.0,33.16
1712,763,4250,3,76.71,20.0,184.1
1713,763,2652,1,78.88,25.0,59.16
1714,764,2767,1,227.13,0.0,227.13
1715,764,868,3,220.01,15.0,561.03
1716,764,1855,2,195.88,20.0,313.41
1717,764,949,2,497.62,5.0,945.48
1718,764,1823,3,110.71,10.0,298.92
1719,765,2434,2,166.55,0.0,333.1
1720,765,3261,1,145.15,5.0,137.89
1721,766,3834,1,49.78,10.0,44.8
1722,766,4468,1,521.98,0.0,521.98
1723,767,1200,2,51.87,0.0,103.74
1724,767,2352,2,738.18,30.0,1033.45
1725,768,2429,1,816.9,5.0,776.05
1726,769,1661,3,336.02,0.0,1008.06
1727,770,206,2,127.19,0.0,254.38
1728,770,2051,1,29.91,10.0,26.92
1729,770,2210,2,61.05,10.0,109.89
1730,770,1929,2,34.29,30.0,48.01
1731,770,2652,2,78.88,0.0,157.76
1732,771,479,1,474.18,20.0,379.34
1733,771,806,3,45.6,5.0,129.96
1734,772,2652,2,78.88,15.0,134.1
1735,773,2434,1,166.55,5.0,158.22
1736,774,1546,2,846.77,0.0,1693.54
1737,774,911,1,173.24,0.0,173.24
1738,775,4513,3,23.09,0.0,69.27
1739,775,3108,2,473.35,0.0,946.7
1740,775,3681,2,80.28,0.0,160.56
1741,776,3535,1,783.92,0.0,783.92
1742,777,928,2,1295.74,0.0,2591.48
1743,777,933,3,21.51,10.0,58.08
1744,777,336,1,27.83,0.0,27.83
1745,777,2652,2,78.88,0.0,157.76
1746,777,1984,2,1684.76,0.0,3369.52
1747,778,3887,2,7.5,0.0,15.0
1748,779,1971,1,85.14,0.0,85.14
1749,779,3574,2,108.9,0.0,217.8
1750,780,757,2,145.11,0.0,290.22
1751,780,3488,1,94.23,10.0,84.81
1752,781,202,2,1356.53,30.0,1899.14
1753,781,3409,3,84.67,0.0,254.01
1754,781,1454,2,128.76,0.0,257.52
1755,781,4468,1,521.98,25.0,391.49
1756,782,3041,2,26.58,0.0,53.16
1757,783,3409,1,84.67,20.0,67.74
1758,783,729,1,110.95,25.0,83.21
1759,783,928,3,1295.74,30.0,2721.05
1760,783,2446,1,65.51,15.0,55.68
1761,783,2595,1,250.9,10.0,225.81
1762,784,3657,3,395.22,0.0,1185.66
1763,784,4016,3,176.75,25.0,397.69
1764,784,4728,1,121.22,0.0,121.22
1765,784,1373,2,224.1,0.0,448.2
1766,785,99,3,16.58,0.0,49.74
1767,785,4571,2,231.59,0.0,463.18
1768,785,718,1,53.96,0.0,53.96
1769,786,2434,2,166.55,0.0,333.1
1770,786,1928,2,325.22,0.0,650.44
1771,787,3439,2,1538.19,25.0,2307.28
1772,787,4056,1,95.71,0.0,95.71
1773,787,3995,1,91.25,0.0,91.25
1774,788,160,2,56.92,25.0,85.38
1775,788,20,1,1133.32,20.0,906.66
1776,788,2218,1,1795.18,0.0,1795.18
1777,789,1694,1,59.38,5.0,56.41
1778,790,4739,2,26.94,5.0,51.19
1779,791,4417,1,1890.03,0.0,1890.03
1780,791,659,1,32.39,5.0,30.77
1781,791,300,2,114.09,0.0,228.18
1782,792,4571,1,231.59,5.0,220.01
1783,792,2955,1,71.82,30.0,50.27
1784,793,410,2,31.86,0.0,63.72
1785,793,3336,2,61.32,0.0,122.64
1786,793,3607,1,73.85,0.0,73.85
1787,794,3081,2,140.72,0.0,281.44
1788,794,1384,1,218.3,0.0,218.3
1789,795,1709,2,422.09,0.0,844.18
1790,795,2188,1,68.42,0.0,68.42
1791,795,2828,1,175.34,0.0,175.34
1792,796,2532,2,202.3,25.0,303.45
1793,797,3189,1,18.89,0.0,18.89
1794,797,3496,2,203.78,30.0,285.29
1795,797,2360,1,121.55,0.0,121.55
1796,797,2434,1,166.55,0.0,166.55
1797,798,3576,1,246.2,25.0,184.65
1798,798,3330,1,150.84,25.0,113.13
1799,798,4121,2,101.42,0.0,202.84
1800,799,1075,3,649.76,25.0,1461.96
1801,800,1329,1,103.12,25.0,77.34
1802,800,2622,1,91.43,25.0,68.57
1803,801,1646,2,1134.57,25.0,1701.86
1804,801,3705,3,78.91,30.0,165.71
1805,802,716,2,73.29,15.0,124.59
1806,803,3221,2,216.57,0.0,433.14
1807,804,1454,2,128.76,15.0,218.89
1808,804,2652,3,78.88,5.0,224.81
1809,805,4915,2,74.02,0.0,148.04
1810,806,890,1,204.69,0.0,204.69
1811,807,4819,3,54.32,0.0,162.96
1812,808,4468,1,521.98,0.0,521.98
1813,808,2066,1,212.07,5.0,201.47
1814,808,3924,2,847.92,20.0,1356.67
1815,808,4591,1,39.52,10.0,35.57
1816,809,2978,2,497.09,20.0,795.34
1817,809,4632,3,23.6,0.0,70.8
1818,809,264,1,66.97,30.0,46.88
1819,809,35,2,75.46,0.0,150.92
1820,809,4926,1,14.75,0.0,14.75
1821,810,1984,1,1684.76,20.0,1347.81
1822,811,3804,2,118.55,0.0,237.1
1823,812,1914,3,145.54,20.0,349.3
1824,812,2730,2,194.78,15.0,331.13
1825,812,1811,3,43.42,0.0,130.26
1826,812,2051,1,29.91,0.0,29.91
1827,813,2434,2,166.55,10.0,299.79
1828,814,531,3,68.56,10.0,185.11
1829,814,2434,1,166.55,25.0,124.91
1830,814,2485,2,202.96,5.0,385.62
1831,814,4571,2,231.59,0.0,463.18
1832,814,1646,2,1134.57,0.0,2269.14
1833,815,2730,3,194.78,0.0,584.34
1834,815,2797,1,31.92,0.0,31.92
1835,816,2434,2,166.55,30.0,233.17
1836,817,2955,2,71.82,0.0,143.64
1837,817,618,3,179.9,5.0,512.72
1838,817,945,3,71.45,15.0,182.2
1839,818,2799,2,28.73,0.0,57.46
1840,818,1602,1,397.91,5.0,378.01
1841,818,4137,3,1369.38,0.0,4108.14
1842,819,2621,2,144.76,0.0,289.52
1843,820,3657,2,395.22,0.0,790.44
1844,820,708,1,44.14,0.0,44.14
1845,821,3657,2,395.22,0.0,790.44
1846,821,48,2,94.51,0.0,189.02
1847,822,2111,1,53.89,0.0,53.89
1848,823,4571,3,231.59,25.0,521.08
1849,823,3940,1,175.84,30.0,123.09
1850,824,1310,1,176.22,0.0,176.22
1851,825,4766,3,209.6,15.0,534.48
1852,825,429,2,251.69,10.0,453.04
1853,826,2197,2,47.72,0.0,95.44
1854,827,4468,3,521.98,0.0,1565.94
1855,827,2963,1,290.63,0.0,290.63
1856,828,2051,1,29.91,20.0,23.93
1857,828,2872,2,43.04,15.0,73.17
1858,828,674,2,18.23,0.0,36.46
1859,829,683,1,193.31,0.0,193.31
1860,829,2082,3,30.75,25.0,69.19
1861,830,3462,2,1469.11,0.0,2938.22
1862,830,509,1,172.38,0.0,172.38
1863,830,945,1,71.45,20.0,57.16
1864,831,2305,3,5.29,10.0,14.28
1865,831,3693,1,157.54,0.0,157.54
1866,832,2119,3,654.46,0.0,1963.38
1867,833,6,1,108.85,0.0,108.85
1868,833,352,3,69.22,25.0,155.75
1869,834,252,2,194.3,0.0,388.6
1870,834,2652,1,78.88,5.0,74.94
1871,835,2652,1,78.88,25.0,59.16
1872,836,849,2,61.36,30.0,85.9
1873,836,1345,1,64.71,25.0,48.53
1874,836,1454,1,128.76,0.0,128.76
1875,836,2861,2,185.79,0.0,371.58
1876,837,4652,1,1690.99,0.0,1690.99
1877,837,1276,2,18.02,0.0,36.04
1878,837,4111,3,104.43,30.0,219.3
1879,837,4571,1,231.59,25.0,173.69
1880,837,4522,2,109.48,15.0,186.12
1881,838,2999,2,193.45,0.0,386.9
1882,838,1651,1,1126.06,0.0,1126.06
1883,839,4231,1,15.96,0.0,15.96
1884,839,3253,2,136.02,0.0,272.04
1885,840,2434,1,166.55,0.0,166.55
1886,840,2434,1,166.55,0.0,166.55
1887,841,4881,2,21.31,10.0,38.36
1888,841,2700,2,499.71,5.0,949.45
1889,842,3406,1,272.1,0.0,272.1
1890,842,2532,2,202.3,0.0,404.6
1891,843,4891,3,1387.69,0.0,4163.07
1892,844,4706,2,175.19,0.0,350.38
1893,845,2730,1,194.78,10.0,175.3
1894,846,961,3,55.02,0.0,165.06
1895,846,2652,2,78.88,0.0,157.76
1896,847,729,1,110.95,20.0,88.76
1897,847,459,1,28.33,20.0,22.66
1898,847,3132,3,116.73,0.0,350.19
1899,847,3627,1,237.79,30.0,166.45
1900,847,3719,2,85.67,15.0,145.64
1901,848,4381,3,211.35,0.0,634.05
1902,849,4262,1,128.92,30.0,90.24
1903,850,4468,2,521.98,0.0,1043.96
1904,850,825,3,64.83,15.0,165.32
1905,850,1578,1,70.02,5.0,66.52
1906,850,3089,3,157.61,0.0,472.83
1907,850,3261,1,145.15,25.0,108.86
1908,851,4909,2,379.99,0.0,759.98
1909,851,2900,3,848.32,10.0,2290.46
1910,851,3496,3,203.78,0.0,611.34
1911,852,1610,1,6.91,30.0,4.84
1912,852,2200,2,106.49,0.0,212.98
1913,852,4638,3,224.59,0.0,673.77
1914,852,2434,1,166.55,0.0,166.55
1915,853,2962,2,14.97,0.0,29.94
1916,853,4577,1,586.03,0.0,586.03
1917,853,2434,2,166.55,15.0,283.13
1918,854,4913,3,11.28,30.0,23.69
1919,854,4571,1,231.59,0.0,231.59
1920,855,4571,1,231.59,25.0,173.69
1921,855,4697,1,766.22,20.0,612.98
1922,855,4811,2,24.55,0.0,49.1
1923,855,3719,1,85.67,15.0,72.82
1924,855,4586,3,26.27,25.0,59.11
1925,856,4482,1,23.71,15.0,20.15
1926,857,4764,1,376.31,25.0,282.23
1927,858,985,1,758.95,0.0,758.95
1928,858,742,1,36.55,20.0,29.24
1929,858,3196,2,176.72,20.0,282.75
1930,858,4321,1,50.61,0.0,50.61
1931,859,777,3,761.38,20.0,1827.31
1932,859,3899,1,199.72,15.0,169.76
1933,860,459,2,28.33,10.0,50.99
1934,860,1454,1,128.76,0.0,128.76
1935,860,4571,1,231.59,20.0,185.27
1936,861,4713,1,319.99,5.0,303.99
1937,861,543,1,171.23,20.0,136.98
1938,862,1612,1,1909.8,0.0,1909.8
1939,863,598,2,36.26,0.0,72.52
1940,863,955,1,23.54,0.0,23.54
1941,864,3563,1,70.13,10.0,63.12
1942,864,2652,2,78.88,0.0,157.76
1943,864,3716,3,104.52,0.0,313.56
1944,865,4856,3,986.11,0.0,2958.33
1945,865,4926,1,14.75,30.0,10.32
1946,865,2434,3,166.55,0.0,499.65
1947,866,4558,3,166.15,0.0,498.45
1948,867,4189,1,29.13,25.0,21.85
1949,868,2434,1,166.55,0.0,166.55
1950,868,470,1,11.35,0.0,11.35
1951,869,1578,1,70.02,0.0,70.02
1952,869,1614,2,65.75,25.0,98.62
1953,870,2652,2,78.88,0.0,157.76
1954,870,3460,1,163.64,0.0,163.64
1955,870,2992,3,111.55,25.0,250.99
1956,870,19,1,65.89,0.0,65.89
1957,870,2652,1,78.88,0.0,78.88
1958,871,3340,2,238.75,0.0,477.5
1959,871,2025,1,122.59,15.0,104.2
1960,871,2012,1,246.74,5.0,234.4
1961,871,3844,2,50.0,0.0,100.0
1962,872,615,2,1559.58,25.0,2339.37
1963,872,1047,2,28.43,0.0,56.86
1964,873,2434,2,166.55,0.0,333.1
1965,874,1737,2,28.85,30.0,40.39
1966,875,2739,1,69.91,0.0,69.91
1967,875,4879,3,62.85,0.0,188.55
1968,875,1832,2,26.03,0.0,52.06
1969,876,502,1,77.5,0.0,77.5
1970,876,3777,3,606.79,5.0,1729.35
1971,876,1610,3,6.91,30.0,14.51
1972,877,3891,1,89.04,0.0,89.04
1973,878,4369,3,43.54,0.0,130.62
1974,878,3719,1,85.67,20.0,68.54
1975,879,3553,3,84.29,20.0,202.3
1976,879,2793,2,85.93,0.0,171.86
1977,880,2434,2,166.55,0.0,333.1
1978,880,2860,1,156.74,25.0,117.56
1979,881,459,2,28.33,0.0,56.66
1980,881,2730,2,194.78,20.0,311.65
1981,882,1215,2,23.85,30.0,33.39
1982,883,4276,2,90.14,0.0,180.28
1983,883,4369,1,43.54,20.0,34.83
1984,884,4468,3,521.98,30.0,1096.16
1985,885,4524,1,202.07,0.0,202.07
1986,885,2652,2,78.88,25.0,118.32
1987,886,4923,1,35.24,0.0,35.24
1988,887,1578,1,70.02,30.0,49.01
1989,887,1043,1,218.25,5.0,207.34
1990,887,1454,1,128.76,0.0,128.76
1991,888,4084,2,11.45,5.0,21.75
1992,888,2046,1,116.44,20.0,93.15
1993,888,2652,2,78.88,0.0,157.76
1994,888,3586,1,12.98,0.0,12.98
1995,888,2539,1,78.21,0.0,78.21
1996,889,2324,3,241.07,25.0,542.41
1997,889,1762,3,236.38,0.0,709.14
1998,890,4468,2,521.98,0.0,1043.96
1999,891,2434,1,166.55,15.0,141.57
2000,892,1526,2,97.01,0.0,194.02
2001,892,336,2,27.83,0.0,55.66
2002,893,1038,2,34.15,0.0,68.3
2003,894,664,1,223.74,10.0,201.37
2004,894,459,1,28.33,0.0,28.33
2005,895,2046,3,116.44,0.0,349.32
2006,896,4326,2,68.08,20.0,108.93
2007,897,3358,1,186.2,0.0,186.2
2008,897,3405,2,88.1,0.0,176.2
2009,898,2652,2,78.88,25.0,118.32
2010,898,2383,1,82.97,20.0,66.38
2011,899,2868,3,33.15,0.0,99.45
2012,899,4273,1,1580.04,25.0,1185.03
2013,899,3586,2,12.98,0.0,25.96
2014,900,4071,3,36.55,0.0,109.65
2015,900,2051,1,29.91,10.0,26.92
2016,900,1578,1,70.02,15.0,59.52
2017,901,1508,1,1420.77,0.0,1420.77
2018,902,459,1,28.33,0.0,28.33
2019,903,705,2,36.63,0.0,73.26
2020,903,4046,2,416.77,20.0,666.83
2021,903,2434,1,166.55,25.0,124.91
2022,903,4840,1,858.65,30.0,601.05
2023,904,585,1,162.8,15.0,138.38
2024,904,3171,3,221.73,0.0,665.19
2025,905,3579,2,69.89,0.0,139.78
2026,905,1116,1,12.32,5.0,11.7
2027,905,4506,3,661.57,15.0,1687.0
2028,906,2403,2,162.68,25.0,244.02
2029,907,377,2,57.94,0.0,115.88
2030,907,4196,1,139.13,25.0,104.35
2031,908,2271,1,185.88,5.0,176.59
2032,908,4615,1,25.08,0.0,25.08
2033,908,1654,2,119.66,0.0,239.32
2034,908,2138,2,66.12,0.0,132.24
2035,908,2652,3,78.88,25.0,177.48
2036,909,778,1,575.3,30.0,402.71
2037,910,4104,2,597.84,30.0,836.98
2038,911,3586,1,12.98,30.0,9.09
2039,911,1159,1,84.3,0.0,84.3
2040,911,1832,2,26.03,15.0,44.25
2041,912,3586,3,12.98,0.0,38.94
2042,913,3496,1,203.78,0.0,203.78
2043,914,4280,2,29.23,15.0,49.69
2044,914,443,2,66.92,25.0,100.38
2045,914,3358,1,186.2,0.0,186.2
2046,915,4804,1,211.4,0.0,211.4
2047,915,2421,2,72.67,15.0,123.54
2048,915,2432,1,48.56,0.0,48.56
2049,915,4811,1,24.55,0.0,24.55
2050,915,3458,2,17.02,0.0,34.04
2051,916,798,2,47.58,30.0,66.61
2052,917,4022,3,458.61,20.0,1100.66
2053,918,4571,1,231.59,0.0,231.59
2054,918,4002,2,127.16,25.0,190.74
2055,918,3903,2,177.99,0.0,355.98
2056,919,2961,1,14.12,15.0,12.0
2057,920,3600,1,37.77,0.0,37.77
2058,920,1612,1,1909.8,0.0,1909.8
2059,920,3441,1,59.73,0.0,59.73
2060,921,1495,1,134.98,0.0,134.98
2061,921,2750,3,45.64,0.0,136.92
2062,922,815,3,36.66,5.0,104.48
2063,923,3171,1,221.73,0.0,221.73
2064,924,2434,3,166.55,10.0,449.69
2065,924,459,2,28.33,0.0,56.66
2066,924,4493,2,39.26,0.0,78.52
2067,924,211,3,204.9,10.0,553.23
2068,925,931,3,92.04,25.0,207.09
2069,925,321,3,68.88,20.0,165.31
2070,926,1608,2,225.3,0.0,450.6
2071,926,3729,3,95.56,30.0,200.68
2072,927,2220,1,87.63,0.0,87.63
2073,928,4104,2,597.84,15.0,1016.33
2074,929,1454,1,128.76,20.0,103.01
2075,929,1065,1,47.27,10.0,42.54
2076,929,612,1,830.0,0.0,830.0
2077,930,3460,2,163.64,0.0,327.28
2078,930,815,3,36.66,0.0,109.98
2079,931,104,3,194.71,0.0,584.13
2080,931,933,3,21.51,0.0,64.53
2081,932,4841,1,337.47,0.0,337.47
2082,932,2434,2,166.55,0.0,333.1
2083,932,2634,2,138.4,10.0,249.12
2084,933,3563,2,70.13,0.0,140.26
2085,934,1652,2,54.24,0.0,108.48
2086,934,295,1,42.85,0.0,42.85
2087,934,1454,1,128.76,0.0,128.76
2088,934,3719,1,85.67,15.0,72.82
2089,935,2652,1,78.88,10.0,70.99
2090,936,4896,2,79.11,25.0,118.66
2091,936,2434,1,166.55,0.0,166.55
2092,937,3903,2,177.99,0.0,355.98
2093,937,2200,3,106.49,10.0,287.52
2094,938,4447,2,36.63,0.0,73.26
2095,939,2767,1,227.13,5.0,215.77
2096,940,2434,1,166.55,20.0,133.24
2097,940,2230,1,1054.72,25.0,791.04
2098,940,3509,3,29.63,0.0,88.89
2099,941,4715,2,159.61,10.0,287.3
2100,942,3395,1,18.6,20.0,14.88
2101,942,2434,2,166.55,30.0,233.17
